timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/24 02:13:00.382, NVIDIA GeForce GTX TITAN X, 36 %, 9 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:05.382, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:10.383, NVIDIA GeForce GTX TITAN X, 8 %, 3 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:15.384, NVIDIA GeForce GTX TITAN X, 37 %, 7 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:20.385, NVIDIA GeForce GTX TITAN X, 27 %, 6 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:25.386, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:30.387, NVIDIA GeForce GTX TITAN X, 73 %, 14 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:35.388, NVIDIA GeForce GTX TITAN X, 6 %, 2 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:40.389, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:45.390, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:50.391, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:13:55.392, NVIDIA GeForce GTX TITAN X, 32 %, 2 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:14:00.393, NVIDIA GeForce GTX TITAN X, 96 %, 5 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:14:05.394, NVIDIA GeForce GTX TITAN X, 69 %, 15 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:14:10.395, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:14:15.396, NVIDIA GeForce GTX TITAN X, 32 %, 2 %, 12212 MiB, 7603 MiB, 4609 MiB
